arrival_date;arrival_date_calc;cargo_list;master_name;master_role;publication_day;raw_text;ship_flag;ship_name;ship_type;source_file;travel_departure_port
Día 10:;;N/A: ;Sara;cp.;;De Cayo Hueso, en 10 horas, gol. am. Doctor Lykes, cp. Sara, ton. 89, con ganado á Lykes y Hno.;am.;Doctor Lykes;gol.;1903_08_11;Cayo Hueso
Día 6½:;;;;;;De Filadelfia en 6½ dias vp. amer. Marianne,;amer.;Marianne;vp.;1903_08_11;Filadelfia
Día 7:;;N/A:  | N/A:  | N/A: ;White;cap.;;De Miami y Cayo Hueso, en 7 horas, vp. am. Miami, White, ton. 1741, con 11 pasajeros é G. Lawton Childs y Cp.;am.;Miami;vp.;1903_08_11;Miami y Cayo Hueso
;;N/A: ;Heneglexh;cap.;;cap. Heneglexh, tons. 5,435, con carga ge-;;;;1903_08_11;
Día 8:;;;;;;De N. York en 8 dias vap. alem. Margaretha,;alem.;Margaretha;vap.;1903_08_11;N. York
Día 1:;;N/A:  | N/A: ;55;ton.;;De Cayo Hueso, en 1 día, gol. am. Lily White, ton. 55, con ganado á Lykes y Hno.;am.;Lily White;gol.;1903_08_11;Cayo Hueso
;;;;;;De Veracruz y escalas en 3½ dias vap. ameri-;;ameri-;vap.;1903_08_11;Veracruz
Día 1:;;N/A:  | N/A: ;Carey;cap.;;De Cayo Hueso, en 1 día, gol. am. Wave, capitán Carey, ton. 67, con ganado á Lykes y Hno.;am.;Wave;gol.;1903_08_11;Cayo Hueso
Día 6:;;N/A: ;Placé;cap.;;De Filadelfia, en 6 días, vp. ngo. Frey, con carbón á L. V. Placé.;;ngo. Frey;vp.;1903_08_11;Filadelfia
Día 13:;;N/A: ;Alberts;cap.;;De Pasacoula, en 13 días bea. ing. Maule, capitán Alberts, tnds. 363 con madera á Ig-;ing.;Maule;bea.;1903_08_12;Pasacoula
Día 24:;;;;;;De Bremen y escalas, en 24 días vap. alemán;alemán;;vap.;1903_08_12;Bremen
Día 3½:;;;;;;De N. York, en 3½ días vp. americano Morro;americano;Morro;vp.;1903_08_12;N. York
Día 6:;;N/A:  | N/A: ;Hansen;cp.;;De Matanzas, en 6 horas vapor enbano Olinda, cp. Hansen, tonos 2,378, con carga de tránsito y 17 pasajeros, á L. V. Placé.;;Olinda;vapor;1903_08_13;Matanzas
Día 12:;;;;;;De Hamburgo y escalas, en 12 días, vp. alemán;alemán;;vp.;1903_08_14;Hamburgo
;;N/A: ;Jacobsen;cap.;;cap. Jacobsen, tons. 1.047, con ganado á;;;;1903_08_14;
Día 4:;;;;cap.;;De Galveston, en 4 días, vp. ngo. Nord, capi-;;ngo. Nord;vp.;1903_08_14;Galveston
Día 38:;;;;;;De Génova y escalas en 38 días, vap. esp. Mí-;esp.;Mí-;vap.;1903_08_14;Génova
Día 6½:;;;;;;De Norfolk, en 6½ días, vp. ing. Ettrickdale,;ing.;Ettrickdale;vp.;1903_08_14;Norfolk
Día 4½:;;;;;;De New York, en 4½ días, vp. cubano Curity-;cubano;Curity;vp.;1903_08_14;New York
;;N/A: ;Hoppe;cap.;;ba, cap. Hoppe, tons. 2363, con carga gene-;;;;1903_08_14;
Día 7:;;;;;;De Venecia y escalas en 7 días vap. austríaco;austríaco;;vap.;1903_08_14;Venecia
Día 14:;;;;;;De Panzacola en 14 días gta. amer. Blanche,;amer.;Blanche;gta.;1903_08_14;Panzacola
;;N/A: ;Holford;cap.;;cap. Holford, tons. 40, con madera, á A. J.;;;;1903_08_14;
Día 2:;;;;;;De Veracruz, en 2 días vp. francés la Navarre,;francés;la Navarre;vp.;1903_08_15;Veracruz
;;N/A:  | N/A:  | N/A:  | N/A: ;White;cp.;;De Cayo Hueso, vp. am. Miami, cp. White, ton. 1741, con lastre y pasejeros a G. Lawton Childs y Cp.;am.;Miami;vp.;1903_08_15;Cayo Hueso
Día 7:;;;;;;De Port Tampa, en 7 días gta. inglesa Esme-;inglesa;Esme;gta.;1903_08_15;Port Tampa
Día 5:;;;;cap.;;De Tampico, en 5 dias, vp. alm. Andes, capi-;;alm. Andes;vp.;1903_08_16;Tampico
Día 23:;;N/A: ;Bernaza;cp.;;De Progreso, en 23 días, gol. cub. Tres Hermanas, cp. Bernaza, ton. 110, en lastre á Cárpana.;cub.;Tres Hermanas;gol.;1903_08_17;Progreso
Día 7:;;N/A:  | N/A:  | N/A: ;Allen;cap.;;De Tampa y Cayo Hueso, en 7 horas, vp. am. Mascotte, cap. Allen, ton. 884, con carga general, correspondencia y 37 pasajeros á G. Lawton, Childs y Cp.;am.;Mascotte;vp.;1903_08_17;Tampa y Cayo Hueso
Día 26:;;N/A:  | N/A:  | N/A: ;Umbert;cap.;;De Génova: Barcelona, Cadiz y esc. en 26 días, vp. esp. León XIII, cap. Umbert, ton. 4688, con carga general, correspondencia y 54 pasajeros á M. Calvo.;esp.;León XIII;vp.;1903_08_17;Génova
Día 7:;;N/A:  | N/A: ;White;ap.;;De Miami y Cayo Hueso, en 7 horas, vp. americano Miami, ap. White, ton. 1741, con carga y 6 pasajeros á G. Lawton Childs y Compañía.;americano;Miami;vp.;1903_08_17;Miami y Cayo Hueso
Día 4:;;;;;;De N. York, en 4 días vp. americano Vigilan;americano;Vigilan;vp.;1903_08_18;N. York
Día 2½:;;;;;;De N. Orleans, en 2½ días vp. amer. Louisiana,;amer.;Louisiana;vp.;1903_08_18;N. Orleans
Día 8:;;;capitan;cap.;;De l'Adelfa, en 8 días vp. ngo Urd, capitan;ngo;Urd;vp.;1903_08_18;
Día 5:;;;;;;De Veracruz y Progreso, en 5 días vp. america;;america;vp.;1903_08_18;Veracruz y Progreso
Día 8:;;;;;;De Tampa y Cayo Hueso, en 8 horas vp. ameri;ameri;;vp.;1903_08_18;Tampa y Cayo Hueso
Día 3:;;;;cap.;;De Mobila, en 3 dias, vp. ngo. Nedenes, capi-;;Nedenes;vp.;1903_08_19;Mobila
Día 3½:;;;;;;De Nueva York, en 3½ días, vp. am. Havana,;am.;Havana;vp.;1903_08_19;Nueva York
Día 5½:;;N/A:  | N/A: ;Biligers;cap.;;De Tampico, en 5½ días, vp. ngo. Jason, capitán Biligers, ton. 1753, con carga general y 24 pasajeros á Zaldo y Cp.;;Jason;vp.;1903_08_19;Tampico
Día 7:;;N/A: ;Harroks;cap.;;De Cartagena, en 7 días, vp. ing. Yucatan, capitán Harroks, ton. 2516, con ganado á D. Martínez.;ing.;Yucatan;vp.;1903_08_19;Cartagena
Día 2½:;;;;;;De Veracruz, en 2½ días, vp. esp. Ciudad de;esp.;Ciudad de;vp.;1903_08_20;Veracruz
Día 1:;;N/A:  | N/A:  | N/A: ;Carey;cap.;;De C. Hueso, en 1 día gta. amer. Wave, capitán Carey, tnd.s. 67 con ganado á Lykes y Hmno.;amer.;Wave;gta.;1903_08_20;C. Hueso
Día 1:;;N/A:  | N/A:  | N/A: ;Johnson;cp.;;De C. Hueso, en 1 día gta. amer. Lily White, cp. Johnson, tnd.s. 55 con ganado á Lykes y Hmno.;amer.;Lily White;gta.;1903_08_20;C. Hueso
Día 3:;;N/A: ;Tomas;cp.;;De Port Tampa en 3 días lanchón am. Hindoo, cp. Tomas, tnd.s. 622, con madera, á I. Plá.;am.;Hindoo;lanchón;1903_08_20;Port Tampa
Día 5:;;N/A:  | N/A: ;Wagle;cap.;;De Cartagena, en 5 días vp. ngo. Frí, capitán Wagle, tnd.s. 1370 con ganado á Martinez y Comp.;;ngo. Frí;vp.;1903_08_20;Cartagena
Día 7:;;N/A:  | N/A: ;Allele;cp.;;De C. Hueso, en 7 horas vp. am. Mascotte, cp. Allele, tnd.s. 884 con carga y 28 pasajeros á G. L. Childs y Comp.;am.;Mascotte;vp.;1903_08_20;C. Hueso
Día 6:;;;;;;De Cartagena, en 6 días vp. inglés Traveller,;ing.;Traveller;vp.;1903_08_21;Cartagena
Día 27:;;N/A: ;Hoff;op.;;De Hamburgo y escalas, en 27 dias, vapor alemán Constantia, op. Hoff, ton. 2996, con carga general a E. Heilff.;alemán;Constantia;vapor;1903_08_21;Hamburgo
Día 24:;;;;;;De Montevideo y escalas, en 24 días vp. inglés;inglés;;vp.;1903_08_21;Montevideo
Día 7:;;;;;;De C. Hueso, en 7 horas vp. amer. Miami, ca-;amer.;Miami;vp.;1903_08_21;C. Hueso
Día 2:;;;;cap.;;De Mobila, en 2 dias, vp. cub. Mobile, capitán;cub.;Mobile;vp.;1903_08_22;Mobila
Día 21:;;;;cap.;;De Liverpool en 21 dias vap. ing. Domingo de;ing.;Domingo de;vap.;1903_08_22;Liverpool
Día 1:;;;;;;De Cayo Hueso en 1 dia, vap. amr. Roanoke,;amr.;Roanoke;vap.;1903_08_22;Cayo Hueso
Día 6½:;;;;;;De Mobila en 6½ dias got. amr. Clara A Phin-;amr.;Clara A Phin;got.;1903_08_22;Mobila
Día 7:;;;;;;De Tampa y Cayo Hueso, en 7 horas, vp. am.;am.;;vp.;1903_08_22;Tampa y Cayo Hueso
Día 5:;;;;cap.;;De Mobila, en 5 días, gol. ing. Boniform, capi-;ing.;Boniform;gol.;1903_08_23;Mobila
Día 3:;;;Gorz;cp.;;De Trujillo, en 3 días, vp. am. Andes, cp. Gorz;am.;Andes;vp.;1903_08_24;Trujillo
Día 28:;;;;;;De Hamburgo, en 28 días, vp. alm. Holstein,;;alm. Holstein;vp.;1903_08_24;Hamburgo
Día 3½:;;;;cap.;;De Tampico, en 3½ días, vp. ing. Capella, ca-;ing.;Capella;vp.;1903_08_24;Tampico
Día 5:;;;;cap.;;De Cartagena, en 5 días, vp. ing. Cuban, cap.;ing.;Cuban;vp.;1903_08_24;Cartagena
;;;;;;De Rosario, (R. A.) berg. esp. María Teresa,;esp.;María Teresa;berg.;1903_08_24;Rosario
Día 7:;;;;cap.;;De Gulfort, en 7 días, berg. ing. Persia, capi-;ing.;Persia;berg.;1903_08_24;Gulfort
Día 3½:;;;;cp.;;De Tampico, an 3½ días, vp. am. Santiago, cp.;am.;Santiago;vp.;1903_08_24;Tampico
Día 4:;;;;;;De Nueva York, en 4 días, vp. am. Monterey,;am.;Monterey;vp.;1903_08_24;Nueva York
Día 4:;;;;;;De Veracruz y escalas en 4 días, vp. am. City;am.;City;vp.;1903_08_24;Veracruz
Día 7:;;;;;;De Miami y Cayo Hueso, en 7 horas, vp. ame-;;;vp.;1903_08_24;Miami y Cayo Hueso
Día 7:;;;;;;De Cayo Hueso, en 7 horas, vp. amer. Miami,;amer.;Miami;vp.;1903_08_25;Cayo Hueso
Día 2:;;N/A:  | N/A: ;Hopner;cp.;;De Nueva Orleans, en 2 días, vp. am. Louisiana, cp. Hopner, ton. 2548, con carga general y 8 pasajeros á Galban y Cp.;am.;Louisiana;vp.;1903_08_26;Nueva Orleans
Día 4:;;N/A:  | N/A: ;Stevens;cp.;;De Nueva York, en 3½ días, vp. am. México, cp. Stevens, ton. 5667, con carga general y 69 pasajeros á Zaldo y Cp.;am.;México;vp.;1903_08_26;Nueva York
Día 1:;;N/A:  | N/A:  | N/A: ;Hansen;cp.;;De Cayo Hueso, en 1 día, vp. am. Roanoke, cp. Hansen, ton. 546, con ganado á Lykes y Hna.;am.;Roanoke;vp.;1903_08_26;Cayo Hueso
Día 6:;;N/A: ;Ramsdale;cp.;;De Nueva York, en 6 días, vp. ing. Westgate, cp. Ramsdale, ton. 2773, en lastre á Bridat Montros y Cp.;ing.;Westgate;vp.;1903_08_26;Nueva York
Día 1:;;;;;;De Filadelfia en 1 día vap. ing. Camperdown,;ing.;Camperdown;vap.;1903_08_27;Filadelfia
Día 10:;;;;;;De Matanzas en 10 horas vap. cub. Curityba,;cub.;Curityba;vap.;1903_08_27;Matanzas
Día 1:;;;;;;De Cayo Hueso y Tampa, en 1 día, vp. ame-;;;vp.;1903_08_27;Cayo Hueso y Tampa
Día 5:;;;;;;De Nueva York, en 5 dias, vp. cub. Olinda,;cub.;Olinda;vp.;1903_08_28;Nueva York
Día 7:;;N/A:  | N/A: ;White;cap.;;De Cayo Hueso, en 7 horas, vap. amer. Miamí, cap. White, tons. 1,741, en lastre y 8 pasajeros.;amer.;Miamí;vap.;1903_08_28;Cayo Hueso
Día 6½:;;;;;;De Boston, en 6½ dias, vp. alm. Margaretha,;;alm. Margaretha;vp.;1903_08_28;Boston
Día 2½:;;;;;;De Veracruz, en 2½ días vp. esp. León XIII,;esp.;León XIII;vp.;1903_08_29;Veracruz
;;;;;;De Tampa y Cayo Hueso, vp. am. Maseotte,;am.;Maseotte;vp.;1903_08_29;Tampa y Cayo Hueso
Día 13:;;N/A:  | N/A: ;Griffin;cap.;;De Cayo Hueso, en 13 horas, vap. amer. Doctor Lykes, cap. Griffin, tons. 89 con ganado & Lykes y Hno.;amer.;Doctor Lykes;vap.;1903_08_31;Cayo Hueso
Día 12:;;N/A:  | N/A: ;Thomson;cap.;;De C. Hueso en 12 horas vp. amer. Fanita, capitán Thomson, tons. 434, con ganado, & Lykes y Hno.;amer.;Fanita;vp.;1903_08_31;C. Hueso
Día 2:;;N/A:  | N/A: ;Hansen;cap.;;De Miami en 2 días vap. amr. Roanoke, capitán Hansen, tons. 554, con ganado & Lykes y Hno.;amr.;Roanoke;vap.;1903_08_31;Miami
Día 3:;null;N/A:  | N/A: ;Gotz;cp.;01-01-1869;De Trujillo en 3 días vp. alm. Andes, cp. Gotz, tons. 1869, con ganado & E. Heilbut.;;alm. Andes;vp.;1903_08_31;Trujillo
Día 2:;;;;;;De N. Orleans en 2 dias vap. amer. Excelsior,;amer.;Excelsior;vap.;1903_09_01;N. Orleans
Día 3:;;N/A:  | N/A: ;Rusch;cp.;;De Veracruz, en 2½ días vap. alm. Prinz August Wilhelm, cp. Rusch, tnd.s, 4733, con carga de tránsito y 47 pasajeros, á E. Heil-;;alm. Prinz August Wilhelm;vap.;1903_09_01;Veracruz
Día 31:;;;;;;De Greenock y Liverpool en 31 días vap. españa;españa;;vap.;1903_09_01;Greenock y Liverpool
;;;;;;De Nueva York, en el vp. am. Esperanza, ca-;am.;Esperanza;vp.;1903_09_01;Nueva York
;;N/A: ;Ormaechea;cap.;;fól Ernesto, cap. Ormaechea, tons. 2602,;;;;1903_09_01;
;;;;;;De Miami y Cayo Hueso, en el vp. amr. Mar-;amr.;Mar-;vp.;1903_09_01;Miami y Cayo Hueso
;;;;;;De Cayo Hueso y Tampa, en la vp. amr. Mas-;amr.;Mas-;vp.;1903_09_01;Cayo Hueso y Tampa
Día 4:;;;;;;De Veracruz y escalas, en 4 dias vap. amr. Vi-;amr.;Vi-;vap.;1903_09_01;Veracruz
Día 25:;;;;;;De Londres y escalas en 25 días vp. esp. Onta-;esp.;Onta;vp.;1903_09_02;Londres
;;N/A: ;Mashitive;cap.;;neda, cap. Mashitive, tons. 3156, con carga;;neda;;1903_09_02;
Día 3½:;;;;;;De Nueva York en 3½ días vap. am. Havana,;am.;Havana;vap.;1903_09_02;Nueva York
;;N/A: ;Robertson;cap.;;cap. Robertson, tons. 6667, con carga gene-;;;;1903_09_02;
Día 24:;;;;;;De Génova y escalas, en 24 días vap. esp. Mon-;esp.;Mon-;vap.;1903_09_02;Génova
Día 3½:;;;;;;De Tampico en 3½ días vap. amer. Matanzas,;amer.;Matanzas;vap.;1903_09_02;Tampico
Día 2½:;;;;;;De Cienfuegos, en 2½ días, vap. alm. Holstein,;;alm. Holstein;vap.;1903_09_03;Cienfuegos
;;;;cap.;;cap. Colibzan, tons. 1322, en lastre, á E.;;Colibzan;;1903_09_03;
;;;;;;De Gran Canarias gta. esp. San Antonio Posi-;esp.;San Antonio Posi-;gta.;1903_09_03;Gran Canarias
;;N/A: ;Alemany;cap.;;ble, cap. Alemany, tons. 158, carga gene-;;;;1903_09_03;
;;N/A: ;Ventura;cap.;;cap. Ventura, tons. 1813, carga general y;;;tons.;1903_09_03;
Día 18:;;;;;;De Bilbao y escalas en 18 días, vap. esp. Al-;esp.;Al-;vap.;1903_09_03;Bilbao
;;N/A: ;Deschamps;cap.;;fonso XIII, cap. Deschamps, tons. 4.817,;;;;1903_09_03;
Día 31:;;;;;;De Santa Cruz de las Palmas en 31 días, barca;;;barca;1903_09_03;Santa Cruz de las Palmas
;;N/A: ;Sosvilla;cap.;;esp. Triunfo, cap. Sosvilla, tons. 236, con;esp.;Triunfo;;1903_09_03;
Día 42:;;;;;;De Génova y escalas en 42 días vap. aust. An-;aust.;An-;vap.;1903_09_03;Génova
;;N/A: ;Gelpí;cap.;;cap. Gelpí, tons. 684, con tasajo, á J. Bal-;;;;1903_09_04;
Día 2:;;;;cap.;;De Mobila, en 2 días, vp. enb. Mobila, capitán;enb.;Mobila;vp.;1903_09_05;Mobila
Día 7:;;;tnds;;;De Tampico, en 7 dias bg. inglés Byrne, tnds.;inglés;Byrne;bg.;1903_09_05;Tampico
Día 7:;;;;;;De C. Hueso, en 7 horas, vp. amer. Mascotte,;amer.;Mascotte;vp.;1903_09_05;C. Hueso
Día 85:;;;;;;De Barcelona y esc. en 85 dias, vp. esp. Juan;esp.;Juan;vp.;1903_09_06;Barcelona
;;;;;;De Saint Nazaire y ess. vp. franc. Lafayette,;franc.;Lafayette;vp.;1903_09_06;Saint Nazaire
Día 29:;;;;;;De Amapolis en 29 dias gta. amr. Florence R.;amr.;Florence R.;gta.;1903_09_07;Amapolis
;;N/A: ;Oeonne;cap.;;Howson, cap. Oeonne, tons. 317, con madera a la orden.;;Howson;;1903_09_07;
Día 8 1/2:;;;;cap.;;De Mobile en 8 1/2 dias gta. amr. M. A Achorn,;amr.;M. A Achorn;gta.;1903_09_07;Mobile
;;N/A: ;Bordon;cap.;;cap. Bordon, tons. 309 con madera a Ig-;;;;1903_09_07;
Día 11:;;;;;;De Golfport en 11 dias gta. am. M. L. Coshin-;am.;M. L. Coshin;gta.;1903_09_07;Golfport
;;N/A: ;Gill;cap.;;gham, cap. Gill, tons. 522, con madera a Planiol y Cagigas.;;gham;;1903_09_07;
Día 13:;;;;;;De Pascagoula en 13 dias gta. amer. Lejok,;amer.;Lejok;gta.;1903_09_07;Pascagoula
Día 3:;;;;cap.;;De Trujillo en 3 dias vapor alem. Andes, ca-;alem.;Andes;vapor;1903_09_07;Trujillo
Día 4:;;;;;;De Nueva York, en 4 días, vp. am. Orizaba,;am.;Orizaba;vp.;1903_09_08;Nueva York
Día 2:;;;;;;De Nueva Orleans, en 2 dias, vp. am. Excel-;am.;Excel;vp.;1903_09_08;Nueva Orleans
Día 7:;;;;;;De Tampa y Cayo Hueso, en 7 horas, vp. am.;am.;;vp.;1903_09_08;Tampa y Cayo Hueso
Día 6:;;;;cap.;;De Filadelfia, en 6 dias. vp. ing. Tresco, capi-;ing.;Tresco;vp.;1903_09_09;Filadelfia
Día 3½:;;;;;;De New York, en 3½ días vap. am. Morro Cas-;am.;Morro Cas-;vap.;1903_09_09;New York
Día 1:;;;;;;De Filadelfia, en 1 día, vp. inglés Carisbrook,;ing.;Carisbrook;vp.;1903_09_09;Filadelfia
;;N/A: ;Downs;cap.;;tle, cap. Downs, tons. 7.004, con carga ge-;;;;1903_09_09;
Día 2:;;;;;;De Veracruz y Progreso, en 2 días, vp. ame-;;ame-;vp.;1903_09_09;Veracruz y Progreso
Día 26:;;;;;;De Bremen y escalas, en 26 días, vapor alemán;alemán;;vapor;1903_09_10;Bremen
;;N/A: ;Zacharia;cap.;;Cob lens, cap. Zacharia, tons. 3.169, con;;Cob lens;;1903_09_10;
Día 4½:;;;;;;De New York, en 4½ días vap. cubano Curity-;cubano;Curity;vap.;1903_09_10;New York
;;N/A: ;Hoppe;cap.;;ge, cap. Hoppe, tons. 1.475, con carga ge-;;;;1903_09_10;
Día 36:;;;;;;De Nuevitas en 36 horas vap. alem. Mainz, ca-;alem.;Mainz;vap.;1903_09_10;Nuevitas
Día 13:;;;;;;De Matanzas en 13 horas vap. cub. Olinda, ca-;cub.;Olinda;vap.;1903_09_10;Matanzas
Día 7:;;;;;;De Cayo Hueso, en 7 horas, vp. amr. Martini-;amr.;Martini;vp.;1903_09_10;Cayo Hueso
Día 10:;;;;;;De Pasacagoula en 10 dias gta. amr. Oscar G.;amr.;Oscar G.;gta.;1903_09_11;Pasacagoula
Día 3:;;;Peder-;ep.;;De Mobila, en 3 días, vp. ngo. Hiso, ep. Peder-;;ngo. Hiso;vp.;1903_09_11;Mobila
;;N/A: ;Green;cap.;;cap. Green, tons. 230, con madera, á I. Plá;;;;1903_09_11;
Día 5:;;;;cap.;;De Tampa, en 5 días, gol. am. A. F. Stowell,;am.;A. F. Stowell;gol.;1903_09_11;Tampa
Día 5:;;;;;;De N York, en 5 días, vp. ing. Straits of Dover;ing.;Straits of Dover;vp.;1903_09_11;N York
Día 1:;;;;ep.;;De Matanzas, en 1½ días, vp. ngo. Bergen, ep.;ngo.;Bergen;vp.;1903_09_11;Matanzas
Día 29:;;;;;;De Cayo Hueso, en 29 horas, gol. am. Addie F;am.;Addie F;gol.;1903_09_12;Cayo Hueso
Día 5:;;;;;;De Cartagena, en 5 días, vp. inglés Jamarean,;inglés;Jamarean;vp.;1903_09_12;Cartagena
Día 2½:;;;;capi-;;De Mobila, en 2½ días, vp. cub. Mobila, capi-;cub.;Mobila;vp.;1903_09_12;Mobila
Día 4:;;;Lo-;cp.;;De Galveston en 4 días, vp. ngo. Uto, cp. Lo-;;ngo. Uto;vp.;1903_09_12;Galveston
Día 9:;;;;;;De Cádiz, en 9 horas, vp. danes Patria, ca-;danes;Patria;vp.;1903_09_12;Cádiz
Día 25:;;;;;;De Buenos Aires y escalas, en 25 días, vp. in-;;;vp.;1903_09_12;Buenos Aires
Día 7:;;N/A:  | N/A:  | N/A:  | N/A: ;Bordón;cap.;;De Mombila, en 7 días, gol. am. Línerla, capitán Bordón, ton. 77, con madera á Graupera, López Valle y Cp.;am.;Línerla;gol.;1903_09_14;Mombila
Día 74:;;N/A: ;Doodon;cp.;;De New Port News, en 74 días, gol. am. J. W. Brook, cp. Doodon, ton. 840, con carbón á la West Indian Oil R. & Co.;am.;J. W. Brook;gol.;1903_09_14;New Port News
Día 19:;;N/A: ;Burgers;cp.;;De Filadelfia, en 19 días, gol. am. Boony Doon cp. Burgers, ton. 570, con petróleo á la West Indian Oil R. & Co.;am.;Boony Doon;gol.;1903_09_14;Filadelfia
Día 3:;;N/A: ;Hotz;cap.;;De Trujillo, en 3 días, vp. alm. Andes, capitán Hotz, ton. 1197, con ganado á E. Heilbut.;;alm. Andes;vp.;1903_09_14;Trujillo
Día 5:;;N/A: ;L. V. Placé;;;De Veracruz, en 5 días, ngo. Voland, toneladas 1087, con ganado á L. V. Placé.;;Voland;ngo;1903_09_14;Veracruz
Día 4:;;N/A:  | N/A:  | N/A: ;Kenedan;cap.;;De Tampico, en 4 días, vp. ngo. Hydra, capitán Kenedan, ton. 1382, con ganado á Silveira y Cp.;;ngo. Hydra;vp.;1903_09_14;Tampico
Día 8:;;N/A: ;Jahamelson;cap.;;De Rockpor, en 8 días, vp. ngo. Datie, capitán Jahamelson, ton. 1098, con losas á la Havanás, Eléctrica R. & Co.;;Datie;vp.;1903_09_14;Rockpor
Día 6:;;;;;;De Newport News, en 6 días, vp. ngo. Duncan,;;Duncan;vp.;1903_09_15;Newport News
Día 4:;;N/A:  | N/A: ;Knight;cp.;;De Nueva York, en 4 días, vp. am. Vigilancia, cp. Knight, ton. 4115, con carga general y 56 pasajeros á Zaldo y Cp.;am.;Vigilancia;vp.;1903_09_15;Nueva York
Día 3:;;;;;;De Veracruz, en 2½ días, vp. francés Lafayette,;francés;Lafayette;vp.;1903_09_15;Veracruz
Día 29:;;N/A:  | N/A: ;Bilbao;cap.;;De Barcelona y escala, en 29 días, vp, español Martin Saenz, cap. Bilbao, ton. 3465, con carga general y 65 pasajeros á Marcos Hno y Comp.;español;Martin Saenz;vp;1903_09_15;Barcelona
Día 7:;;;;;;De C. Hueso, en 7 horas vp. amer. Mascotte,;amer.;Mascotte;vp.;1903_09_15;C. Hueso
Día 4:;;;;;;De Veracruz, en 4 días, vp. amer. Esperanza,;amer.;Esperanza;vp.;1903_09_15;Veracruz
Día 5:;;;;cap.;;De Barranquilla, en 5 días, vp. ngo. Frí. capi-;;ngo. Frí.;vp.;1903_09_16;Barranquilla
Día 12:;;N/A:  | N/A: ;;;;De Brunswick, en 12 días, gol. ing. Brooklyn, con madera & R. Santa María.;ing.;Brooklyn;gol.;1903_09_16;Brunswick
Día 4:;;N/A:  | N/A:  | N/A: ;ton. 1783;cap.;;De Tampico, en 4 días, vp. ngo. Jason, ton. 1783, con ganado & Zaldo y Cp.;;Jason;vp.;1903_09_16;Tampico
Día 2:;;N/A:  | N/A: ;Hansen;cap.;;De Miami, en 2 días, vp. am. Roanoke, capitán Hansen, ton. 546, con ganado & Lykes y Hno.;am.;Roanoke;vp.;1903_09_16;Miami
Día 4:;;N/A:  | N/A:  | N/A: ;Stevens;cp.;;De New York, en 3½ días, vp. am. Mexico, cp. Stevens, ton. 5677, con carga general y 71 pasajeros & Zaldo y Cp.;am.;Mexico;vp.;1903_09_16;New York
;;N/A: ;Kaisen;cp.;;De Galveston, vp. ngo. Mercator, cp. Kaisen, ton. 1083, vp. ganado á Silveira y Cp.;;Mercator;vp.;1903_09_17;Galveston
Día 2:;;N/A:  | N/A: ;Hopner;cp.;;De Nueva Orleáns, en 2 dias, vp. am. Louisiana, cp. Hopner, ton. 2549, con carga general y 7 pasajeros á Galban y Cp.;am.;Louisiana;vp.;1903_09_17;Nueva Orleáns
Día 7:;;N/A:  | N/A:  | N/A: ;G. Lawton Childs;cap.;;De Cayo Hueso, en 7 horas, vp. am. Martini- que, ton. 996, con carga, correspondencia y pasajeros á G. Lawton Childs y Cp.;am.;Martini-;vp.;1903_09_17;Cayo Hueso
Día 21:;;;;;;De Amapsis, en 21 días, berg. ing. Hornet,;ing.;Hornet;berg.;1903_09_18;Amapsis
Día 5:;;;;;;De Pto. Cabello, en 5 días vp. cubano Cubana,;cubano;Cubana;vp.;1903_09_18;Pto. Cabello
Día 2:;;;capitan;cap.;;De Mobilla, en 2 dias, vp. cub. Mobilla, capitan;cub.;Mobilla;vp.;1903_09_19;Mobilla
Día 2:;;;;cap.;;De Trujillo, en 2 dias vp. alem Holstein, capi-;alem;Holstein;vp.;1903_09_19;Trujillo
Día 3:;;;;;;De Veracruz, en 3 dias vp. español Alfonso;español;Alfonso;vp.;1903_09_19;Veracruz
Día 7:;;N/A:  | N/A:  | N/A: ;Alleu;cp.;;De Tampa y C. Hueso en 7 horas vp. americano Mascotte, cp. Alleu, tons. 884 con carga, correspondencia y 72 pasajeros & G. Lawton, Childs y Comp.;americano;Mascotte;vp.;1903_09_20;Tampa y C. Hueso
Día 1:;;N/A:  | N/A: ;Guffin;cp.;;De Cavo Hueso, en 1 día gta. amer. Doctor Lykes, cp. Guffin, tons. 83, con ganado & Lykes, cp. Hno.;amer.;Doctor Lykes;gta.;1903_09_20;Cavo Hueso
Día 22:;;;;;;De Hamburgo, en 22 días, vp. alm. Prinz Adal-;;Prinz Adal;vp.;1903_09_21;Hamburgo
;;;Witt;cap.;;t, cap. Witt, tons. 6.030, con carga de;;;;1903_09_21;
Día 4:;;;;;;De Mobila en 4 días gt. amr. Vilá y Hermano,;amr.;Vilá y Hermano;gt.;1903_09_21;Mobila
Día 30:;;;;;;De Glasgow y escalas en 30 días, vap. esp. Río-;esp.;Río;vap.;1903_09_21;Glasgow
Día 27:;;;;;;De Hamburgo y escalas en 27 días, vp. alemán;alemán;;vp.;1903_09_21;Hamburgo
;;N/A: ;Hanor;cap.;;Galicia, cap. Hanor, tons. 2.860, con carga;;;;1903_09_21;Galicia
Día 3:;;;;cap.;;De Trujillo en 3 días vp. norg. Bergen, capitán;norg.;Bergen;vp.;1903_09_21;Trujillo
